,reach_id,p_lat,p_lon,river_name
10790,44303700254,12.71332845,102.1832268,Chanthaburi River
10791,44303700261,12.75321067,102.1514244,Chanthaburi River
10792,44303700281,12.6360388,102.1373889,Chanthaburi River
10793,44303700294,12.62940005,102.1270951,Chanthaburi River
10794,44303700304,12.6250834,102.1229167,Chanthaburi River
10795,44303700311,12.60044026,102.1095153,Chanthaburi River
10796,44303700373,12.54059647,102.0737839,no_data
10797,44303900013,12.66274323,101.2562652,Khlong Yai
10798,44303900021,12.67610941,101.2679995,Khlong Yai
10799,44303900034,12.68651758,101.2939552,Khlong Yai
10800,44303900041,12.72816049,101.2954829,Khlong Yai
10801,44303900054,12.77436233,101.2950971,no_data
10802,44303900061,12.79372293,101.2949545,no_data
10803,44303900074,12.81503275,101.2965665,no_data
10804,44303900084,12.82156738,101.2979112,no_data
10805,44303900093,12.83088431,101.3017458,no_data
10806,44303900101,12.85192262,101.302396,no_data
10807,44303900114,12.86877388,101.3044851,no_data
10808,44304000024,13.70632216,101.1428109,no_data
10809,44304000035,13.48173998,100.977668,no_data
10810,44304000045,13.51016079,101.006791,Bang Pakong River
10811,44304000055,13.55988876,101.0224991,Bang Pakong River
10812,44304000065,13.6062051,101.0652481,Bang Pakong River
10813,44304000075,13.68040046,101.0904179,Bang Pakong River
10814,44304000084,13.69285056,101.1323127,Bang Pakong River
10815,44304000095,13.75540267,101.2421579,Bang Pakong River
10816,44304000105,13.76582927,101.1880658,Bang Pakong River
10817,44304000115,13.85399846,101.1581201,Bang Pakong River
10818,44304000125,13.91208657,101.1544246,Bang Pakong River
10819,44304000135,13.92646778,101.1746429,Bang Pakong River
10820,44304000145,13.95276869,101.2030882,Prachinburi River
10821,44304000155,13.9847436,101.2118379,Prachinburi River
10822,44304000165,14.00932611,101.2717739,Prachinburi River
10823,44304000175,14.03160636,101.3379472,Prachinburi River
10824,44304000185,14.04436474,101.4012927,Prachinburi River
10825,44304000195,14.00614153,101.4495094,Prachinburi River
10826,44304000205,13.97580924,101.4971426,Prachinburi River
10827,44304000215,13.97228712,101.5422937,Prachinburi River
10828,44304000225,13.9686363,101.5918862,Prachinburi River
10829,44304000235,13.97237358,101.6446085,Prachinburi River
10830,44304000255,13.97858298,101.1415775,no_data
10831,44304000265,14.02663253,101.1125535,no_data
10832,44304000275,13.6969271,101.1407004,no_data
10833,44304000285,13.71020988,101.1684774,no_data
10834,41301100373,35.00656504,132.2426722,no_data
10835,41301100381,34.98093355,132.3066778,no_data
10836,41301100391,34.95677056,132.4070878,no_data
10837,41301100401,34.98876341,132.4945195,no_data
10838,41301100411,35.04828485,132.5759448,no_data
10839,41301100424,35.03942179,132.599175,no_data
10840,41301100433,35.02611046,132.6220366,no_data
10841,41301100441,35.00215566,132.6156607,no_data
10842,41301100451,34.96292588,132.6332766,no_data
10843,42241600361,47.7334785,128.8591514,Yichun River
10844,42241600371,47.73910435,128.697994,Yichun River
10845,42241600384,47.74403924,128.6317551,Yichun River
10846,42241600393,47.72676966,128.6129478,Yichun River
10847,42241600401,47.7030148,128.6003202,Yichun River
10848,42241700081,46.41241163,129.36768,Balan River
10849,42241700094,46.44364008,129.3298258,Balan River
10850,42241700101,46.47980243,129.2780984,Balan River
10851,42241700111,46.54918507,129.2455441,Balan River
10852,42242300083,45.33513711,129.7165602,Mudanjiang River
10853,42242300093,45.26910062,129.7031196,Mudanjiang River
10854,42242300103,45.20302325,129.6453071,Mudanjiang River
10855,42242300113,45.13053292,129.6515664,Mudanjiang River
10856,42242300123,45.05689116,129.6459102,Mudanjiang River
10857,42242300133,44.97832746,129.6241803,Mudanjiang River
10858,42242300143,44.91282646,129.6441975,Mudanjiang River
10859,42242300151,44.85615599,129.6261268,Mudanjiang River
10860,42242300161,44.72496696,129.6708479,Mudanjiang River
10861,42242300174,44.6514033,129.6541348,Mudanjiang River
10862,42242300181,44.61569874,129.6668834,Mudanjiang River
10863,42242300191,44.55492818,129.6054747,Mudanjiang River
10864,42242300203,45.36084379,129.6615894,Mudanjiang River; Sandao River
10865,42242300211,45.3656725,129.5868388,Sandao River
10866,42242300221,45.38429688,129.5183734,Sandao River
10867,42242300233,45.3426225,129.7528734,Mudanjiang River
10868,42242300243,45.30657428,129.7450204,Mudanjiang River
10869,42242400011,44.55268299,129.4482103,Hailing River; Mudanjiang River
10870,42242400024,44.54682588,129.3468284,no_data
10871,42242400031,44.54976236,129.3127233,no_data
10872,42242400044,44.53904271,129.2759782,Hailing River
10873,42242400051,44.50741505,129.2371119,Hailing River
10874,42242400061,44.44634202,129.1784209,Hailing River
10875,42242400074,44.40617143,129.1348193,Hailing River
10876,42242400084,44.40398281,129.1289495,Hailing River
10877,42242400091,44.40322325,129.0923044,Hailing River
10878,42242400104,44.4180208,129.0609033,Hailing River
10879,42242400111,44.44062371,128.9842817,Hailing River
10880,42242400121,44.50875675,128.8382513,Hailing River
10881,42242400131,44.46321987,128.723196,Hailing River
10882,42242400141,44.43045167,128.6313216,Hailing River
10883,42242400151,44.3583388,128.5192342,Hailing River
10884,42242400161,44.296231,128.4298142,Hailing River
10885,42242700011,44.50493248,129.5327494,Mudanjiang River
10886,42242700021,44.45635052,129.4778726,Mudanjiang River
10887,42242700031,44.40145021,129.5055698,Mudanjiang River
10888,42242700044,44.36946028,129.4877868,Mudanjiang River
10889,42242700051,44.32988231,129.4546276,Mudanjiang River
10890,42242700061,44.25927008,129.3519072,Mudanjiang River
10891,42242700071,44.24729594,129.2923835,Mudanjiang River
10892,42242700081,44.20133533,129.307962,Mudanjiang River
10893,42242700094,44.16814219,129.3261182,Mudanjiang River
10894,42242700101,44.15100125,129.287362,Mudanjiang River
10895,42242700111,44.15576372,129.153524,Mudanjiang River
10896,42242700124,44.13046359,129.100268,Mudanjiang River
10897,42242700134,44.12210476,129.1024953,Mudanjiang River
10898,42242700143,44.07425237,129.0584851,Mudanjiang River
10899,42242700151,44.06246579,128.972085,Mudanjiang River
10900,42242700164,44.05808171,128.9604224,Mudanjiang River
10901,42242700174,44.0557601,128.9551805,Mudanjiang River
10902,42243100021,46.24925538,129.3975794,Songhua River
10903,42243100031,46.1801021,129.3408678,Songhua River
10904,42243100041,46.10042723,129.3085383,Songhua River
10905,42243100051,46.01928912,129.2436905,Songhua River
10906,42243100061,45.94032385,129.1529708,Songhua River
10907,42243100071,45.89779429,129.033617,Songhua River
10908,42243100081,45.89004681,128.9202204,Songhua River
10909,42243100091,45.95838923,128.818854,Songhua River
10910,42243200011,45.91922887,128.7528308,Songhua River
10911,42243200021,45.84959729,128.7407141,Mayi River
10912,42243200031,45.78004985,128.6978082,Mayi River
10913,42243200041,45.72495222,128.6990304,Mayi River
10914,42243200051,45.65780992,128.7419094,Eastern Liangzhu River
10915,42243200061,45.58856286,128.7749219,Eastern Liangzhu River
10916,42243200071,45.70293858,128.6388976,Mayi River
10917,42243200081,45.62635029,128.5767755,Mayi River
10918,42243200091,45.58454723,128.5193698,Mayi River
10919,42243200101,45.53788866,128.4732799,Mayi River
10920,42243300011,45.94938047,128.7322822,Songhua River
10921,42243300021,46.00569234,128.7152305,Chalin River; Songhua River
10922,42243300031,46.0974296,128.7297717,Chalin River
10923,42243300041,45.92421243,128.674335,Songhua River
10924,42243300051,45.91013731,128.5485239,Songhua River
10925,42243300061,45.95358578,128.41171,Songhua River
10926,42243300071,45.94276733,128.2380562,Songhua River
10927,42243300081,45.92443202,128.0622388,Songhua River
10928,42243300091,45.92468675,127.9279312,Songhua River
10929,42243300101,45.94555316,127.7610407,Songhua River
10930,42243300111,46.01372847,127.6062823,Songhua River
10931,42243300121,45.93589893,127.4752982,Songhua River
10932,42249700484,48.55008811,126.2935765,Nemoer River
10933,42249700491,48.58291952,126.3762516,Nemoer River
10934,42249700501,48.6121287,126.5170649,Nemoer River
10935,42249700511,48.58834785,126.6391271,Nemoer River
10936,42249700521,48.55594865,126.7563924,Nemoer River
10937,42249700534,48.52214621,126.8479781,Nemoer River
10938,42249700543,48.53250985,126.8910627,Nemoer River
10939,42249700553,48.51368786,126.9766162,Nemoer River
10940,42249700561,48.49443238,127.0417487,Nemoer River
10941,42249700573,48.53292489,127.0438284,Nemoer River
10942,42249700581,48.49480035,127.1607426,no_data
10943,42249900391,50.30093892,125.4839325,Nen River
10944,42249900401,50.38026755,125.5232484,Nen River
10945,42249900411,50.42423427,125.5673012,Nen River
10946,42249900421,50.45445563,125.6223456,Nen River
10947,42249900431,50.49500452,125.6945876,Nen River
10948,42249900441,50.51836193,125.7567236,Nen River
10949,42249900451,50.58735116,125.8065915,Nen River
10950,42249900461,50.70414804,125.7890876,Nen River
10951,42249900471,50.77737825,125.8259562,Nen River
10952,42249900481,50.85437833,125.9194076,Nen River
10953,42249900491,50.88683466,125.9822417,Nen River
10954,42249900511,51.09264099,125.9808099,Nen River
10955,42249900521,51.11553501,125.9441305,Nen River
10956,42258000091,49.2873236,128.0983143,Zhan River
10957,42258000101,49.17601257,128.001495,Zhan River
10958,42258000111,49.08708492,127.9335133,Zhan River
10959,42258000121,49.03436927,127.9305521,Zhan River
10960,42258000131,48.98028721,127.9017204,Zhan River
10961,42258000141,48.91727006,127.8484073,Zhan River
10962,42258000151,48.83933088,127.8055825,Zhan River
10963,42258000161,48.78699108,127.7344534,Zhan River
10964,42258000171,48.75525306,127.7900473,Zhan River
10965,42258000181,48.71167003,127.9005912,no_data
10966,42258000191,48.66539313,128.0162323,no_data
10967,42258000201,49.34416592,128.0815959,Zhan River
10968,42258000211,49.35349034,127.9713047,Xun River
10969,42258000221,49.37326623,127.8604098,Xun River
10970,42258000231,49.37952862,127.7614055,Xun River
10971,42258000241,49.40145982,127.6701655,Xun River
10972,42258000251,49.42294262,127.5550195,Xun River
10973,42258000261,49.42820385,127.4218114,Xun River
10974,42258000271,48.73141009,127.6905891,Zhan River
10975,42258000281,48.68817307,127.6759708,Zhan River
10976,42258000291,48.64888545,127.7031372,Zhan River
10977,42258000301,48.59246546,127.7212265,Zhan River
10978,42258000311,48.52338865,127.7386633,Zhan River
10979,42258000324,48.48331915,127.7342912,Zhan River
10980,42258000331,48.45036682,127.7569959,Zhan River
10981,42258000341,48.39083295,127.8432005,Zhan River
10982,42258000351,48.32627869,127.9110983,no_data
10983,42259000101,49.56323195,128.030867,Amur
10984,42259000111,49.58216867,127.8871077,Amur
10985,42259000121,49.62442922,127.7573221,Amur
10986,42259000131,49.72107475,127.6725936,Amur
10987,42259000141,49.78632083,127.5912014,no_data
10988,42259000151,49.89375437,127.5257596,Amur
10989,42259000161,50.04876935,127.5082745,Amur
10990,42259000171,50.18101318,127.5925711,Amur
10991,42261000011,50.29919545,127.6213235,no_data
10992,42261000031,50.37459901,127.732179,no_data
10993,42261000041,50.46083775,127.7037056,no_data
10994,42266000201,53.70671632,126.0528427,Urkan River
10995,42266000211,53.72705983,125.9479835,Urkan River
10996,42266000221,53.78963906,125.8625989,Urkan River
10997,42266000231,53.80274001,125.7871198,Urkan River
10998,42266000241,53.84002498,125.6888477,Urkan River
10999,42266000251,53.84652764,125.5222911,Urkan River
11000,42266000261,53.88149803,125.4237037,Urkan River
11001,42266000271,53.89232076,125.3290598,Urkan River
11002,42266000281,53.90267206,125.2278784,Urkan River
11003,42266000291,53.95125424,125.192486,no_data
11004,42266000301,54.00209849,125.1624682,Urkan River
11005,42266000311,54.02330093,125.0564797,Urkan River
11006,42266000321,54.04216208,124.9730711,Urkan River
11007,42266000331,54.07486467,124.861271,Urkan River
11008,42266000341,54.1680531,124.8210215,no_data
11009,42266000351,54.29810114,124.8273181,no_data
11010,42266000361,54.44334467,124.8041737,no_data
11011,42266000371,53.95048803,125.2585259,no_data
11012,42266000381,54.01721609,125.331959,no_data
11013,42266000391,54.13491385,125.3833245,no_data
11014,42266000401,54.2220752,125.4648608,no_data
11015,42266000421,53.9444633,125.9554134,no_data
11016,42266000431,54.0141314,125.8863425,no_data
11017,42266000441,54.08438443,125.8369356,no_data
11018,42266000451,54.17309435,125.7174796,no_data
11019,42266000461,54.24569978,125.7008424,no_data
11020,42269000271,54.93473404,125.3627303,Gilyuy River
11021,42269000381,54.74612932,125.4930549,no_data
11022,42269000391,54.73711685,125.4061476,no_data
11023,42269000401,54.96790106,125.160629,no_data
11024,42269000411,54.93370723,125.0957989,no_data
11025,42269000421,54.88559756,124.9824417,no_data
11026,42269000501,54.78593174,124.2638188,no_data
11027,42269000511,54.74264919,124.2125337,no_data
11028,42271000011,50.2641824,127.4723209,Amur
11029,42271000021,50.37678452,127.3454853,Amur
11030,42271000031,50.49688328,127.313462,Amur
11031,42271000041,50.63558736,127.3199036,Amur
11032,42271000051,50.77087044,127.249941,Amur
11033,42271000061,50.90163937,127.1330356,Amur
11034,42271000071,51.02649954,126.9709456,Amur
11035,42271000081,51.13279229,126.9095194,Amur; Kuan River
11036,42271000091,51.22035133,126.9089472,Amur; Kuan River
11037,42271000101,51.30361282,126.9636519,Amur
11038,42271000111,51.3125979,126.8926212,Amur
11039,42271000121,51.25497433,126.8828014,Amur
11040,42271000131,51.30782682,126.8164734,Amur
11041,42271000141,51.35594437,126.8985018,Amur
11042,42271000151,51.41096994,126.8535925,Amur
11043,42271000161,51.47930578,126.8036174,Amur
11044,42271000171,51.55445391,126.7663116,Amur
11045,42271000181,51.61953664,126.7065253,Amur
11046,42272100011,51.66884739,126.6592649,Huma River
11047,42272100021,51.68089032,126.5812974,Huma River
11048,42272100031,51.7147594,126.5286352,Huma River
11049,42272100041,51.68708973,126.4356873,Huma River
11050,42272100051,51.7082039,126.3851514,Huma River
11051,42272100061,51.75731663,126.3273524,Huma River
11052,42272100071,51.80441974,126.2914737,Huma River
11053,42272100081,51.85166983,126.3071186,Huma River
11054,42272100091,51.91823434,126.3326502,Huma River
11055,42272100101,51.95715043,126.234774,Huma River; Wolegen River
11056,42272100111,51.94369177,126.0669909,Wolegen River
11057,42272400011,51.96589457,125.9311706,Wolegen River
11058,42272400021,52.03084982,125.8586163,Wolegen River
11059,42272500011,52.00205613,126.1810619,Huma River
11060,42272500021,52.07433806,126.0630243,Huma River
11061,42272500031,52.16061615,125.9702868,Huma River
11062,42272500041,52.2591053,125.9687262,Huma River
11063,42272500051,52.35792103,125.9505232,Huma River
11064,42272500061,52.38205352,125.8321239,Huma River
11065,42272500071,52.3494341,125.7172945,Huma River
11066,42272500081,52.35047723,125.600693,Huma River
11067,42272500091,52.37710811,125.5001342,Huma River
11068,42272500101,52.40022096,125.3935718,Huma River
11069,42272500111,52.39849197,125.2658132,Huma River
11070,42272500121,52.40624562,125.0992623,Huma River
11071,42272500131,52.37892376,124.9553545,Huma River
11072,42272500141,52.34113176,124.7941153,Huma River
11073,42272600011,52.27266247,124.72867,Huma River; Taha River
11074,42272600021,52.20403373,124.7147917,Taha River
11075,42272600031,52.13178356,124.7195411,Taha River
11076,42272600041,52.04693761,124.7194409,Taha River
11077,42272600051,51.95558917,124.6428969,Taha River
11078,42272700011,52.31277615,124.6095445,Huma River
11079,42272700021,52.30983487,124.4520406,Huma River
11080,42273000011,51.70259111,126.7163945,Huma River
11081,42273000021,51.7519741,126.6500284,Amur
11082,42273000031,51.82227594,126.5804991,Amur
11083,42273000041,51.92995484,126.4903832,Amur
11084,42273000051,52.03361627,126.4725924,Amur
11085,42273000061,52.09947466,126.5432117,Amur
11086,42273000071,52.16218961,126.4732595,Amur
11087,42273000081,52.19767033,126.3374777,Amur
11088,42273000091,52.26209653,126.3614915,Amur
11089,42273000101,52.30948217,126.3695697,Amur
11090,42273000111,52.4006694,126.3308977,Amur
11091,42273000121,52.46736312,126.2350463,Amur
11092,42273000131,52.52507043,126.1861512,Amur
11093,42273000141,52.58585471,126.0695644,Amur
11094,42273000151,52.63495649,125.9736013,Amur
11095,42273000161,52.68791419,126.0459861,Amur
11096,42273000171,52.76731487,126.0599011,Amur
11097,42273000181,52.79045514,125.9348584,Amur
11098,42273000191,52.87891713,125.8092858,Amur
11099,42273000201,52.89093047,125.672687,Amur
11100,42273000211,52.95978113,125.7264256,Amur
11101,42273000221,53.02332385,125.663851,no_data
11102,42273000231,53.06485435,125.5615972,no_data
11103,42273000241,53.0974088,125.4630718,Amur
11104,42273000251,53.15661871,125.2922739,Amur
11105,42273000261,53.13214645,125.1719067,Xi'erqenqi River
11106,42273000271,53.20126767,125.1184305,Xi'erqenqi River
11107,42273000281,53.18748162,124.9714866,Amur; Xi'erqenqi River
11108,42273000291,53.12798756,124.8649112,Amur
11109,42273000301,53.17505387,124.6974296,Amur
11110,42273000311,53.20612307,124.5250624,Amur
11111,42273000321,53.22336324,124.4245565,Amur
11112,42273000341,53.16101596,124.4177191,Amur
11113,42273000351,53.11099378,124.2699182,Pangu River
11114,42273000371,53.05796938,124.1744435,Pangu River
11115,42273000381,53.0065167,124.1440377,Pangu River
11116,42273000431,53.28317008,124.3521854,Amur
11117,42273000441,53.29532531,124.3797103,Amur
11118,42273000451,53.36128713,124.2470998,Amur
11119,42273000461,53.35782629,124.1191923,no_data
11120,42274000011,53.34041399,123.9716509,Emu'er River
11121,42274000021,53.28615585,123.8264023,Emu'er River
11122,42275000011,53.42054852,123.9932149,Emu'er River
11123,42275000021,53.48480833,123.8349671,no_data
11124,42276000061,54.0170149,123.4032826,Oldoy River
11125,42276000071,54.1242504,123.3968037,no_data
11126,42276000081,54.18232218,123.318506,no_data
11127,42276000091,54.21375636,123.2354635,no_data
11128,42276000131,54.43366782,123.0839374,no_data
11129,42276000141,54.4913859,123.158888,no_data
11130,42276000151,54.55200083,123.1886473,no_data
11131,42276000191,54.07779699,123.467809,no_data
11132,42276000201,54.09484892,123.5226145,no_data
11133,42276000211,54.11901086,123.6054551,no_data
11134,42276000221,54.16660043,123.6971736,no_data
11135,42276000231,54.23641864,123.744523,no_data
11136,42308100013,42.29559683,130.6861902,Tumen River
11137,42308100021,42.30307127,130.673,Tumen River
11138,42308100033,42.35366837,130.6543835,Tumen River
11139,42308100041,42.42746504,130.6047093,Tumen River
11140,42308100051,42.48994681,130.561323,Tumen River
11141,42308100061,42.56659176,130.5217391,Tumen River
11142,42308100071,42.60821813,130.4852304,Tumen River
11143,42308100081,42.55821705,130.4572073,Tumen River
11144,42308100091,42.60689297,130.3941701,Tumen River
11145,42308100101,42.68512398,130.2883724,Tumen River
11146,42308200011,42.7819944,130.2876811,Hunchun River
11147,42308200024,42.83593735,130.35686,Hunchun River
11148,42308200031,42.84371628,130.3687943,Hunchun River
11149,42308200044,42.85242083,130.3799423,Hunchun River
11150,42308200051,42.85952594,130.3862919,Hunchun River
11151,42308200064,42.86598913,130.3953025,Hunchun River
11152,42308200071,42.89910711,130.4581264,Hunchun River
11153,42308200084,42.93878909,130.5163606,Hunchun River
11154,42308200091,42.94966172,130.5588147,Hunchun River
11155,42308300011,42.75688403,130.237569,Hunchun River
11156,42308300021,42.8334566,130.2453224,Hunchun River; Tumen River
11157,42308300031,42.8978039,130.2426555,Tumen River
11158,42308300041,42.92776372,130.1328683,Tumen River
11159,42308300051,42.97536804,130.0512544,Tumen River
11160,42308300061,42.98910869,129.9097293,Tumen River
11161,42308400011,42.98607223,129.8256936,Tumen River
11162,42308400021,43.04388036,129.7833836,Gaya River
11163,42308400034,43.08020401,129.765582,Gaya River
11164,42308400041,43.11201094,129.7666649,Gaya River
11165,42308400054,43.13819664,129.771061,Gaya River
11166,42308400061,43.14983504,129.7603022,Gaya River
11167,42308400074,43.1601966,129.760304,Gaya River
11168,42308400081,43.17022428,129.7490787,Gaya River
11169,42308400094,43.15486266,129.7275598,Gaya River
11170,42308400103,43.17692539,129.6909691,Gaya River
11171,42308400113,43.18182471,129.6465814,Gaya River
11172,42308400121,43.23800641,129.6222831,Gaya River
11173,42308400134,43.28099616,129.6094271,Gaya River
11174,42308400141,43.29456869,129.6200915,Gaya River
11175,42308400154,43.30513976,129.6403264,Gaya River
11176,42308400161,43.31107772,129.6404633,Gaya River
11177,42308400174,43.31235434,129.6323498,Gaya River
11178,42308400181,43.32583939,129.6087307,Gaya River
11179,42308400194,43.31982655,129.6407576,Gaya River
11180,42308400201,43.32852128,129.6650532,Gaya River
11181,42308400214,43.35027875,129.6856707,Gaya River
11182,42308400221,43.33182915,129.7408815,Dawangqing River
11183,42308400231,43.01120614,129.7202454,Buerhatong River; Gaya River
11184,42308400244,43.04508517,129.6848469,Buerhatong River
11185,42308400401,43.04126258,129.6759568,Buerhatong River
11186,42308400414,43.03398567,129.6751425,Buerhatong River
11187,42308400421,42.99382946,129.6624705,Buerhatong River
11188,42308400434,42.96057233,129.666754,Buerhatong River
11189,42308400441,42.9360085,129.627142,Buerhatong River
11190,42308400451,42.90011775,129.6281776,Buerhatong River
11191,42308400464,42.89723885,129.648301,Hailan River
11192,42308400473,42.88743357,129.6589656,Hailan River
11193,42308400481,42.86415688,129.6192123,Hailan River
11194,42308400494,42.86231676,129.632695,Hailan River
11195,42308400501,42.83854893,129.5724107,Hailan River
11196,42308400514,42.82618104,129.4850177,Hailan River
11197,42308400521,42.82210176,129.4664451,Hailan River
11198,42308400534,42.81730784,129.4472811,Hailan River
11199,42308400544,42.8156372,129.4415811,Hailan River
11200,42308400551,42.80990153,129.4336984,Hailan River
11201,42308400564,42.80237782,129.426579,Hailan River
11202,42308400571,42.79527142,129.4230417,Hailan River
11203,42308400584,42.78584513,129.4218771,Hailan River
11204,42308400594,42.7814346,129.4190655,Hailan River
11205,42308400604,43.35633145,129.6933623,Dawangqing River
11206,42308400611,43.36670787,129.6849956,Gaya River
11207,42308400624,43.37530719,129.6755905,Gaya River
11208,42308400631,43.4187412,129.6416966,Gaya River
11209,42308400644,43.47275206,129.6333622,Gaya River
11210,42308400651,43.48800495,129.6557278,Gaya River
11211,42308400664,43.51011024,129.6509584,Gaya River
11212,42308400671,43.53629936,129.6450088,Gaya River
11213,42308400684,43.56602684,129.6364831,Gaya River
11214,42308400691,43.59949945,129.6259188,Gaya River
11215,42308400704,43.63140635,129.5966367,no_data
11216,42308400711,43.64070014,129.5617199,no_data
11217,42308400721,42.90373546,129.6050142,Buerhatong River
11218,42308400734,42.90081559,129.5961579,Buerhatong River
11219,42308400741,42.90215975,129.5860687,Buerhatong River
11220,42308400754,42.90300175,129.5759623,Buerhatong River
11221,42308400761,42.9008466,129.5659558,Buerhatong River
11222,42308400774,42.90072049,129.5557355,Buerhatong River
11223,42308400784,42.90035766,129.5509552,Buerhatong River
11224,42308400794,42.89889107,129.5404697,Buerhatong River
11225,42308400804,42.89688234,129.5286938,Buerhatong River
11226,42308400814,42.89667281,129.5222618,Buerhatong River
11227,42308400821,42.89670819,129.5025759,Buerhatong River
11228,42308400834,42.89733023,129.4829504,Buerhatong River
11229,42308400841,42.89581429,129.4525959,Buerhatong River
11230,42308400854,42.89605709,129.4223127,Buerhatong River
11231,42308400861,42.88947738,129.3854085,Buerhatong River
11232,42308400874,42.88703191,129.3487736,Buerhatong River
11233,42308400881,42.88050471,129.320273,Buerhatong River
11234,42308400894,42.8780951,129.2916027,Buerhatong River
11235,42308400901,42.88398241,129.2753449,Buerhatong River
11236,42308400914,42.88935873,129.2578548,Buerhatong River
11237,42308400921,42.8924723,129.2352713,Buerhatong River
11238,42308400934,42.89376388,129.2128867,Buerhatong River
11239,42308400941,42.89301426,129.184299,Buerhatong River
11240,42308400954,42.8935218,129.1537068,Buerhatong River
11241,42308400961,42.91425233,129.1277598,Buerhatong River
11242,42308400974,42.93212192,129.1034339,Buerhatong River
11243,42308400981,42.93807696,129.0936664,Buerhatong River
11244,42308400994,42.77855739,129.4101222,Hailan River
11245,42308401004,42.77104388,129.4059142,Hailan River
11246,42308401014,42.76495722,129.4081619,Hailan River
11247,42308401021,42.75103404,129.3993738,Hailan River
11248,42308401034,42.73519968,129.3937206,Hailan River
11249,42308500011,42.93750828,129.8558724,Tumen River
11250,42308500021,42.87254623,129.8309701,Tumen River
11251,42308500031,42.7914579,129.7985216,Duman River(Tumen River); Tumen River
11252,42308500041,42.71155025,129.7732562,Duman River(Tumen River)
11253,42308500051,42.66038667,129.7803266,Duman River(Tumen River); Tumen River
11254,42308500061,42.62621395,129.7620034,Tumen River
11255,42308500071,42.5676323,129.7455059,Tumen River
11256,42308500081,42.48464944,129.7368936,Tumen River
11257,42308500091,42.43107046,129.6798332,Tumen River
11258,42308500101,42.42744298,129.5932694,Tumen River
11259,42308500111,42.3722026,129.5428822,Tumen River
11260,42308500121,42.41627582,129.4786175,Tumen River
11261,42308500131,42.43678355,129.3911554,Tumen River
11262,42308500141,42.42966189,129.3470458,Tumen River
11263,42308500151,42.41624194,129.3189644,Tumen River
11264,42308500161,42.38417596,129.2898326,Tumen River
11265,42308500171,42.35219314,129.2400743,Tumen River
11266,42308500181,42.31203938,129.2186573,Tumen River
11267,42308500191,42.27776302,129.2104053,Tumen River
11268,42308500201,42.2285192,129.1976559,Tumen River
11269,42308500211,42.18079717,129.1697644,Tumen River
11270,42308500221,42.14793992,129.1039885,Tumen River
11271,42308500231,42.13059459,129.0480096,Tumen River
11272,42308500241,42.09792828,128.9978073,Tumen River
11273,42309000011,41.2848521,129.6320903,no_data
11274,42309000024,41.25348093,129.5658957,no_data
11275,42309000031,41.25460534,129.5314082,no_data
11276,42309000041,41.31664576,129.6279687,no_data
11277,42309000054,41.3024786,129.5794672,Orang-ch'on
11278,42309000064,41.30691958,129.5778973,Orang-ch'on
11279,42309000071,41.31324033,129.5682482,Orang-ch'on
11280,42309000084,41.3090177,129.5634988,Orang-ch'on
11281,42309000091,41.30729791,129.5552221,Orang-ch'on
11282,42309000104,41.30573534,129.5493247,Orang-ch'on
11283,42309000111,41.3018803,129.5488887,Orang-ch'on
11284,42309000135,41.37327226,129.7113765,no_data
11285,42410100471,40.92600381,129.3240796,no_data
11399,91270900013,67.33644875,-52.5365497,no_data
11400,91270900031,67.35820751,-52.4023478,no_data
11401,91270900041,67.33916069,-52.5109188,no_data
11402,91270900091,67.38150358,-52.1870349,Naqingnerssuaq Qiterdleq
11403,91270900101,67.35467353,-51.9149162,Naqingnerssuaq Qiterdleq
11404,31246700331,58.60865257,89.2117945,Ket River
11405,31246700341,58.5825077,89.3020836,Ket River
11406,31246700351,58.55216205,89.3989901,Ket River
11407,31246700361,58.49109966,89.4602477,Ket River
11408,31246700371,58.4449078,89.546829,Ket River
11409,31246700381,58.42770424,89.6928555,Ket River
11410,31246700391,58.37369808,89.8399799,Ket River
11411,31246700401,58.29588675,89.9434394,Ket River
11412,31246700411,58.27278169,89.9997592,Ket River
11413,31246900671,58.2162361,90.253894,Ket River
11414,31246900681,58.2215532,90.3779098,Ket River
11415,31246900691,58.22928574,90.4986214,Ket River
11416,31246900701,58.21510855,90.5721086,Ket River
11417,31246900711,58.21537541,90.6818965,Ket River
11418,31246900721,58.19214316,90.8221342,Ket River
11419,31246900731,58.11590515,90.8385201,Ket River
11420,31246900741,58.05145019,90.8853035,Ket River
11421,31246900751,57.98804136,90.9281324,Ket River
11422,31246900761,57.94471022,91.0141173,Ket River
11423,31246900771,57.915531,91.0734229,Ket River
11424,31246900781,57.91408542,91.1522791,Ket River
11425,31246900821,58.26885313,90.0319076,Ket River
11426,31246900831,58.25674341,90.0952289,Ket River
11427,31246900841,58.22501,90.1626177,Ket River
11428,31246900851,58.27325096,90.000706,Ket River
11429,31248200291,55.02326845,86.8370177,Tom River
11430,31248200301,55.01882535,87.0103466,Tom River
11431,31248200311,54.94334636,87.1476215,Tom River
11432,31248200321,54.89041714,87.2612243,no_data
11433,31248200331,54.84771973,87.357781,no_data
11434,31248200341,54.83531461,87.4709941,no_data
11435,31248200351,54.83913132,87.5872008,no_data
11436,31248200361,54.91746463,87.0854064,Tom River
11437,31248200371,54.82647536,87.0411654,Tom River
11438,31248200381,54.77389948,87.057829,Tom River
